id;name;producer;nation;local1;varieties1;type;abv;degree;price;year;ml
158996;Freemark Abbey Chardonnay;Jackson Family Wines;USA;California;Chardonnay;White;14.5;10~12;530;2013;750
158997;Freemark Abbey Sycamore;Jackson Family Wines;USA;California;Cabernet Sauvignon;Red;14.5;16~18;1484;2010;750
158998;Hartford Russian River Valley Zinfandel;Jackson Family Wines;USA;California;Zinfandel;Red;14.5;16~18;726,1;2012;750
158999;Hartford Court Land’s Edge Pinot Noir;Jackson Family Wines;USA;California;Pinot Noir;Red;14.5;16~18;1272;2012;750
159000;Hartford Court Russian River Valley Chardonnay;Jackson Family Wines;USA;California;Chardonnay;White;14.5;10~12;492,9;2013;750
159002;Hartford Court Four Hearts Chardonnay;Jackson Family Wines;USA;California;Chardonnay;White;14.5;10~12;736,7;2012;750
159003;Chateau Samion;Jean Claude Berrouet;France;Bordeaux;Merlot;Red;12.5;16~18;424;2016;750
159004;Herri Mina Red;Jean Claude Berrouet;France;Southwest France;Cabernet Franc;Red;13;16~18;0;2011;750
159005;Herri Mina White;Jean Claude Berrouet;France;Southwest France;Petit Courbu;White;13;10~12;0;2011;750
159006;Sand Point Sauvignon Blanc;Lange Twins;USA;California;Sauvignon blanc;White;13.5;10~12;0;2014;750
159007;Caricature;Lange Twins;USA;California;Cabernet Sauvignon;Red;14.2;16~18;0;2011;750
159008;Ugolaia;Lisini;Italy;Toscana;Sangiovese Grosso;Red;14.5;16~18;1325;2007;750
159009;Little Beauty Black Edition Sauvignon Blanc;Little Beauty;New Zealand;South Island;Sauvignon blanc;White;13;10~12;636;2012;750
159010;Little Beauty Black Edition Pinot Gris;Little Beauty;New Zealand;South Island;Pinot Gris;White;13;10~12;795;2010;750
159011;Little Beauty Sauvignon Blanc;Little Beauty;New Zealand;South Island;Sauvignon blanc;White;13.5;10~12;318;2013;750
159012;Louis Latour Clos Vougeot Grand Cru;Louis Latour;France;Bourgogne;Pinot Noir;Red;12.5;16~18;3710;2011;750
159013;Louis Latour Batard Montrachet Grand Cru;Louis Latour;France;Bourgogne;Chardonnay;White;13;10~12;5830;2010;750
159014;Louis Latour, Grands Echezeaux Grand Cru;Louis Latour;France;Bourgogne;Pinot Noir;Red;12.5;16~18;6360;2010;750
159015;Louis Latour, Romanee St Vivant Grand Cru 'Les Quatre Journaux';Louis Latour;France;Bourgogne;Pinot Noir;Red;12.5;16~18;10600;2011;750
159016;Domaine des Granges  de Mirabel Viognier;M Chapoutier;France;Rhone;Viognier;White;14;10~12;265;2012;750
159017;Chapoutier Banyuls  Vin doux Naturel;M Chapoutier;France;Southern France;Grenache;Red;16;16~18;0;2015;750
159018;M Chapoutier, Bila Haut Cotes du Roussillon Rouge;M Chapoutier;France;Southern France;Syrah & Shiraz;Red;14~15;16~18;0;2016;750
159019;Chapoutier  Hermitage ‘Chante Alouette’;M Chapoutier;France;Rhone;Marsanne;White;14;10~12;1060;2013;750
159021;Chapoutier Ermitage  De L’Oree White;M Chapoutier;France;Rhone;Marsanne;White;14.5;10~12;5300;2012;750
159022;M Chapoutier, Hermitage Monier de la Sizerann;M Chapoutier;France;Rhone;Syrah & Shiraz;Red;13~14;16~18;0;2011;750
159023;Chapoutier Ermitage L’Ermite White;M Chapoutier;France;Rhone;Marsanne;White;14.5;10~12;6360;2013;750
159024;Chapoutier Ermitage Le Meal Red;M Chapoutier;France;Rhone;Syrah & Shiraz;Red;14.5;16~18;5830;2010;750
159025;Chapoutier Ermitage Le Meal White;M Chapoutier;France;Rhone;Marsanne;White;14.5;16~18;5830;2013;750
159027;Oyster Bay Chardonnay;Oyster Bay;New Zealand;South Island;Chardonnay;White;13.5;10~12;265;2013;750
159028;Oyster Bay Sauvignon Blanc;Oyster Bay;New Zealand;South Island;Sauvignon blanc;White;13;10~12;185,5;2018;750
159029;Oyster Bay Cuvee Brut;Oyster Bay;New Zealand;South Island;Chardonnay;Sparkling;12;6~8;265;0;750
159030;Oyster Bay Pinot Noir;Oyster Bay;New Zealand;South Island;Pinot Noir;Red;13.5;16~18;371;2013;750
159037;Paseo Real Dry Red;Felix Solis;Spain;;Tempranillo;Red;12;16~18;159;2013;750
159038;Paseo Real Semi Sweet;Felix Solis;Spain;;Tempranillo;Red;11;13~15;159;2013;750
159040;Pinino Rosso di Montalcino;Pinino;Italy;Toscana;Sangiovese Grosso;Red;13~14;16~18;349,8;2013;750
159041;Pinino Brunello di Montalcino;Pinino;Italy;Toscana;Sangiovese Grosso;Red;13~14;16~18;662,5;2008;750
159042;Pio Cesare, Dolcetto d’Alba ;Pio Cesare;Italy;Piemonte;Dolcetto;Red;;;307,4;2017;750
159043;Pio Cesare, Oltre Langhe ;Pio Cesare;Italy;Piemonte;Nebbiolo;Red;14;16~18;0;2013;750
159044;Piper Heidsieck, Rose Sauvage Brut ;Piper Heidsieck;France;Champagne;Pinot Noir;Sparkling;12;6~8;503,5;0;750
159045;Diletto White;Pomodolce;Italy;Piemonte;Timorasso;White;13.5;10~12;265;2011;750
159046;Timorasso Grue;Pomodolce;Italy;Piemonte;Timorasso;White;14.5;10~12;265;2011;750
159047;Villa Jolanda Asti;Santero;Italy;Piemonte;Moscato;Sparkling;7~8;6~8;530;0;1500
159048;M;Santero;Italy;Piemonte;Moscato;White;3;6~8;106;0;750
159049;M Rose;Santero;Italy;Piemonte;Moscato;Rose;3;6~8;116,6;0;750
159050;Santero, Troisl Moscato;Santero;Italy;Piemonte;Moscato;White;5;6~8;52,47;0;750
159051;Simonnet Febvre, Cremant de Bourgogne Brut;SimonnetFebvre;France;Bourgogne;Chardonnay;Sparkling;12~13;6~8;265;0;750
159052;Stack Wine  Cabernet Sauvignon;Stack Wines;USA;California;Cabernet Sauvignon;Red;13.5;16~18;100,17;0;187
159053;Stack Wine Red Blend;Stack Wines;USA;California;Zinfandel;Red;13;16~18;100,17;0;187
159054;Stack Wine Chardonnay;Stack Wines;USA;California;Chardonnay;White;13.5;10~12;100,17;0;187
159055;Stack Wines Stormhoek  Cabernet Sauvignon;Stack Wines;the Republic of South Africa;Cabernet Sauvignon;;Red;12.5;16~18;94,87;0;187
159058;Devil’s Peak;Terlato Family Vineyards;USA;California;Cabernet Franc;Red;14.4;16~18;1113;2007;750
159059;Chimney Rock Elevage Blanc;Chimney Rock;USA;California;Sauvignon blanc;White;14.2;8~10;636;2012;750
159061;Chimney Rock Elevage;Chimney Rock;USA;California;Merlot;Red;14.2;16~18;1908;2012;750
159062;Sanford Chardonnay;Terlato Family Vineyards;USA;California;Chardonnay;White;14.2;10~12;530;2010;750
159063;Sanford Pinot Noir;Terlato Family Vineyards;USA;California;Pinot Noir;Red;14.5;16~18;742;2009;750
159064;Episode;Terlato Family Vineyards;USA;California;Merlot;Red;;;3445;2010;750
159065;Angel’s Peak;Terlato Family Vineyards;USA;California;Merlot;Red;14.2;16~18;1113;2007;750
159066;Casillero del Diablo Devil's Brut;Concha y Toro;Chile;;Chardonnay;Sparkling;12;8~10;233,2;2013;750
159067;Trimbach Pinot Gris Reserve Personnelle;Trimbach;France;Alsace;Pinot Gris;White;14.5;10~12;583;2011;750
159068;Elegant Malbec;JeanLuc Baldes;France;Southwest France;Malbec;Red;13;16~18;0;2011;750
159069;Petit Clos;JeanLuc Baldes;France;Southwest France;Malbec;Red;;;0;2011;750
159070;Clos Triguedina;JeanLuc Baldes;France;Southwest France;Malbec;Red;13.5;16~18;0;2009;750
159071;La Galope Chardonnay;La Galope;France;Southwest France;Chardonnay;White;12.5;10~12;0;2013;750
159072;La Galope Rose;La Galope;France;Southwest France;Cabernet Sauvignon;Rose;12.2;8~10;0;2013;750
159073;Jean Marc Brocard Chablis Vieilles Vignes;Jean Marc Brocard;France;Bourgogne;Chardonnay;White;12.5;8~10;0;2012;750
159074;Jean Marc Brocard Chablis Premier Cru Vau de Vey;Jean Marc Brocard;France;Bourgogne;Chardonnay;White;12.5;8~10;0;2011;750
159075;Jean Marc Brocard Chablis Premier Cru Vaulorent;Jean Marc Brocard;France;Bourgogne;Chardonnay;White;12.5;8~10;0;2011;750
159076;Jean Marc Brocard Chablis Grand Cru Les Clos;Jean Marc Brocard;France;Bourgogne;Chardonnay;White;13;8~10;0;2011;750
159077;Jean Paul Paquet Bourgogne Blanc;Domaine Paquet;France;Bourgogne;Chardonnay;White;13;8~10;0;2017;750
159078;Domaine Paquet, Pouilly Fuisse Vieilles Vignes ;Domaine Paquet;France;Bourgogne;Chardonnay;White;13;8~10;0;2011;750
159081;1865 Limited Edition;San Pedro;Chile;Rapel Valley;Cabernet Sauvignon;Red;14~15;16~18;530;2012;750
159082;Petit Rimauresq Rose;Domain de Rimauresq;France;Southern France;Grenache;Rose;13;8~10;0;2013;750
159083;Rimauresq Cru Classe Rose;Domain de Rimauresq;France;Southern France;Grenache Noir;Rose;13.5;13~15;0;2013;750
159084;Rimauresq Cru Classé Rouge;Domain de Rimauresq;France;Southern France;Syrah & Shiraz;Red;14;16~18;0;2012;750
159085;R de Rimauresq Rouge;Domain de Rimauresq;France;Southern France;Cabernet Sauvignon;Red;14;16~18;0;2012;750
159087;Sancerre Blanc La Graveliere;Joseph Mellot;France;Loire;Sauvignon blanc;White;;;0;2013;750
159089;Pouilly Fume Le Chant des Vignes;Joseph Mellot;France;Loire;Sauvignon blanc;White;;;0;2013;750
159090;Sancerre Blanc La Chatellenie;Joseph Mellot;France;Loire;Sauvignon blanc;White;;;0;2013;750
159091;Albert Bichot Echezeaux Grand Cru 'Domaine du Clos Frantin';Albert Bichot;France;Bourgogne;Pinot Noir;Red;13;16~18;2915;2011;750
159093;Albert Bichot, Gevrey Chambertin 'Les Murots';Albert Bichot;France;Bourgogne;Pinot Noir;Red;13~14;15~17;0;2015;750
159095;Leyda, Lot 5 Chardonnay ;Leyda;Chile;Aconcagua;Chardonnay;White;13~14;10~12;0;2019;750
159096;Vermentino Di Sardegna;Suentu;Italy;Sardegna;Vermentino;White;;;0;2013;750
159097;Cannonau Di Sardegna;Suentu;Italy;Sardegna;Cannonau;Red;;;0;2013;750
159098;Albert Bichot, Vosne Romanee;Albert Bichot;France;Bourgogne;Pinot Noir;Red;13~14;15~17;1060;2011;750
159099;Spumante Brut Rose;Suentu;Italy;Sardegna;Cannonau;Sparkling;;;0;2013;750
159100;Marmilla La Bovale;Suentu;Italy;Sardegna;Bovale;Red;;;0;2013;750
159101;Fratelli Giacosa Gavi;Fratelli Giacosa;Italy;Piemonte;Cortese;White;;;0;2013;750
159103;Fratelli Giacosa Nebbiolo d'Alba;Fratelli Giacosa;Italy;Piemonte;Nebbiolo;Red;;;0;2012;750
159104;Fratelli Giacosa Barbera d'Alba;Fratelli Giacosa;Italy;Piemonte;Barbera;Red;;;0;2012;750
159105;Fratelli Giacosa Barbaresco;Fratelli Giacosa;Italy;Piemonte;Nebbiolo;Red;;;0;2010;750
159106;Fratelli Giacosa Barolo;Fratelli Giacosa;Italy;Piemonte;Nebbiolo;Red;;;0;2009;750
159108;Moma White Rubicone;Umberto Cesari;Italy;EmiliaRomagna;Sauvignon blanc;White;;;0;2011;750
159109;Moma Red Rubicone;Umberto Cesari;Italy;EmiliaRomagna;Sangiovese;Red;;;0;2012;750
159110;Sangiovese Di Romagna Riserva;Umberto Cesari;Italy;EmiliaRomagna;Sangiovese;Red;;;0;2011;750
159113;Rosso di Montalcino;Tenuta Fanti;Italy;Toscana;Sangiovese;Red;;;0;2012;750
159114;Sant Antimo Rosso Sassomagno;Tenuta Fanti;Italy;Toscana;Sangiovese;Red;;;0;2012;750
159115;Belguardo Vermentino;Mazzei;Italy;Toscana;Vermentino;White;;;371;2016;750
159116;Belguardo Serrata;Mazzei;Italy;Toscana;Sangiovese;Red;;;424;2014;750
159118;Belguardo Bronzone;Mazzei;Italy;Toscana;Sangiovese;Red;;;583;2013;750
159119;Tenuta Belguardo Maremma Toscana Rosso;Mazzei;Italy;Toscana;Cabernet Sauvignon;Red;;;0;2010;750
159120;Montevetrano Rosso;Montevetrano Estate;Italy;Campania;Cabernet Sauvignon;Red;;;2003,4;2006;750
159136;Nuala Pinot Noir;Urlar Wines;New Zealand;South Island;Pinot Noir;Red;;;0;2011;750
159137;Dr. Pauly Bergweiler, Noble House Riesling;Dr PaulyBergweiler;Germany;MoselSaarRuwer;Riesling;White;10;10~12;0;2011;750
159138;Dr. Pauly-Bergweiler, Noble House Dornfelder;Dr PaulyBergweiler;Germany;Rheinhessen;Dornfelder;Red;;;0;2011;750
159139;Dr. Pauly-Bergweiler trocken Riesling;Dr PaulyBergweiler;Germany;MoselSaarRuwer;Riesling;White;;;0;2011;750
159140;Dr. Pauly Bergweiler, Spatlese Riesling;Dr PaulyBergweiler;Germany;MoselSaarRuwer;Riesling;White;;;0;2006;750
159141;Dr. Pauly-Bergweiler, Eiswein Riesling;Dr PaulyBergweiler;Germany;MoselSaarRuwer;Riesling;White;;;0;2004;750
159142;Staatsweingut Freiburg, Kerner Auslese;Staatsweingut Freiburg;Germany;Baden;Kerner;White;13;10~12;0;1997;750
159143;Staatsweingut Freiburg, Kabinett Pinot Noir;Staatsweingut Freiburg;Germany;Baden;Pinot Noir;Red;13.5;13~15;0;2006;750
159144;Staatsweingut Freiburg, Barrique Pinot Noir;Staatsweingut Freiburg;Germany;Baden;Pinot Noir;Red;;;0;0;750
159145;SU Serq Ulduzu, Rkatsiteli;SU Serq Ulduzu;Azerbaijan;;Rkatsiteli;White;;;0;2006;750
159146;SU Serq Ulduzu Chardonnay;SU Serq Ulduzu;Azerbaijan;;Chardonnay;White;;;0;2007;750
159147;SU Serq Ulduzu, Saperavi;SU Serq Ulduzu;Azerbaijan;;Saperavi;Red;;;0;2006;750
159148;SU Serq Ulduzu, Cabernet Sauvignon;SU Serq Ulduzu;Azerbaijan;Cabernet Sauvignon;;Red;;;0;2007;750
159159;Chateau Latour Martillac;Chateau Latour Martillac Grand Cru Class de Grave;France;Bordeaux;Cabernet Sauvignon;Red;;;477;2017;750
159163;Henri Bonneau, Chateauneuf du Pape Reserve des Celestins;Domaine Henri Borneau;France;Rhone;Grenache;Red;;;0;2008;750
159165;Henri Bonneau, Chateauneuf-du-Pape 'Cuvee Marie Beurrier';Domaine Henri Borneau;France;Rhone;Grenache;Red;;;0;2015;750
159171;Solitude, Chateauneuf du Pape 'Cuvee Cornelia Constanza';Domaine de La Solitude;France;Rhone;Grenache;Red;;;0;2009;750
159177;Domaine Lecheneaut, Clos de la Roche Grand Cru;Domaine Lecheneaut;France;Bourgogne;Pinot Noir;Red;;;0;2009;750
159179;Domaine Lecheneaut, Gevery Chambertin;Domaine Lecheneaut;France;Bourgogne;Pinot Noir;Red;;;1060;2017;750
159180;Domaine Lécheneaut, Morey Saint Denis;Domaine Lecheneaut;France;Bourgogne;Pinot Noir;Red;;;1007;2015;750
159181;Domaine Lécheneaut, Marsannay Rouge Sampagny;Domaine Lecheneaut;France;Bourgogne;Pinot Noir;Red;;;742;2017;750
159182;Domaine Lécheneaut, Nuits-Saint-Georges ;Domaine Lecheneaut;France;Bourgogne;Pinot Noir;Red;;;901;2017;750
159183;Domaine Lécheneaut, Nuits-Saint-Georges 1er Cru Les Damodes ;Domaine Lecheneaut;France;Bourgogne;Pinot Noir;Red;;;1590;2017;750
159185;Wente, Riva Ranch Pinot Noir ;Wente Vineyards;USA;California;Pinot Noir;Red;14.5;15~17;445,2;2016;750
159187;Georges Laval Les Chenes;Georges Laval;France;Champagne;Chardonnay;Sparkling;;;2713,6;2014;750
159188;Georges Laval Brut Nature;Georges Laval;France;Champagne;Chardonnay;Sparkling;;;1643;0;750
159189;Carmina Burana Riesling Columbia Valley;Long Shadows;USA;Washington State;Riesling;White;13.1;8~10;318;2014;750
159193;Chateau Ricardelle Cuvee Olivettes;Chateau Ricardelle;France;Southern France;Grenache;Red;;;318;2013;750
159194;Chateau Ricardelle Vignelacroix Rose;Chateau Ricardelle;France;Southern France;Syrah & Shiraz;Rose;;;397,5;2013;750
159195;Chateau Ricardelle Vignelacroix Blanc;Chateau Ricardelle;France;Southern France;Picpoul;White;;;397,5;2013;750
159196;Chateau Ricardelle Vignelacroix Rouge;Chateau Ricardelle;France;Southern France;Syrah & Shiraz;Red;;;0;2016;750
159197;Chateau Ricardelle Cuvee Juliette;Chateau Ricardelle;France;Southern France;Syrah & Shiraz;Red;;;0;2016;750
159198;Marrugat Reserva Cava Brut Imperial;Bodegas Pinord;Spain;Penedes;Macabeo;Sparkling;11.5;6~8;318;0;750
159199;Benoit Dehu, Cuvee La Rue des Noyers Blanc de Noirs Extra Brut;Dehu Pere et Fils;France;Champagne;Pinot Meunier;Sparkling;;;1653,6;2015;750
159200;Dehu, Blanc de Blancs Brut;Dehu Pere et Fils;France;Champagne;Chardonnay;Sparkling;;;874,5;2011;750
159201;Maison Roche de Bellene, Bourgogne Pinot Noir Vieilles Vignes  ;Masion Roche de Bellene;France;Bourgogne;Pinot Noir;Red;;;227,9;2017;750
159202;Handpicked Barossa Valley Shiraz;Handpicked;Australia;South Australia;Syrah & Shiraz;Red;;;0;2012;750
159203;Dr. Pauly-Bergweiler, Auslese Riesling;Dr PaulyBergweiler;Germany;;Riesling;White;;;0;2003;750
159204;Quasar, Q Reserva Merlot;Quasar Wines;Chile;Curico Valley;Merlot;Red;14;16~18;169,6;2017;750
159210;Les Vignes D'Adele;Les Vignes DAdele;France;Loire;Sauvignon blanc;White;;;371;2013;750
159214;Golden Spiral Ice;Golden Spiral Ice;Germany;Rheinhessen;Riesling;White;10;6~8;318;0;375
159215;Palladino Barolo Riserva San Bernardo;Palladino;Italy;Piemonte;Nebbiolo;Red;14~15;16~18;1272;2012;750
159216;Palladino Barolo Vigna Brogli;Palladino;Italy;Piemonte;Nebbiolo;Red;14;16~18;1113;2005;750
159217;Palladino Barolo Parafada;Palladino;Italy;Piemonte;Nebbiolo;Red;;;1060;2014;750
159218;Palladino Barolo Ornato;Palladino;Italy;Piemonte;Nebbiolo;Red;14.5;16~18;1060;2014;750
159219;Palladino Barolo Serralunga d'Alba;Palladino;Italy;Piemonte;Nebbiolo;Red;14~15;16~18;954;2013;750
159220;Palladino Nebbiolo D'Alba;Palladino;Italy;Piemonte;Nebbiolo;Red;14~15;16~18;477;2015;750
159221;Lamole di Lamole, Vigneto di Campolungo Chianti Classico Gran Selezione;Lamole di Lamole;Italy;Toscana;Sangiovese;Red;;;636;2010;750
159222;Lamole di Lamole, Chianti Classico ;Lamole di Lamole;Italy;Toscana;Sangiovese;Red;13.5;16~18;371;2011;750
159223;Torresella Sangiovese;Lamole di Lamole;Italy;Toscana;Sangiovese;Red;13.5;16~18;212;2012;750
159224;Murelle Montepulciano D'abruzzo;Lamole di Lamole;Italy;Abruzzo;Montepulciano;Red;13~14;16~18;159;2013;750
159225;Quasar, Q Gran Reserva Merlot;Quasar Wines;Chile;;Merlot;Red;;;254,4;2015;750
159226;Quasar, Q Reserva Cabernet Sauvignon;Quasar Wines;Chile;Curico Valley;Cabernet Sauvignon;Red;14~15;18~20;169,6;2017;750
159228;Lidobay Cabernet Sauvignon;Lidobay;USA;Cabernet Sauvignon;Syrah & Shiraz;Red;14~15;16~18;0;2013;750
159229;Lidobay Zinfandel;Lidobay;USA;;Zinfandel;Red;14~15;15~17;742;2009;750
159230;Lidobay Pinot Noir;Lidobay;USA;Pinot Noir;;Red;14~15;13~15;742;2012;750
159231;Tyrrell's Lost Block Merlot;Tyrrells Wines;Australia;South Australia;Merlot;Red;13.5;16~18;296,8;2013;750
159232;Tyrrell's, Lost Block Cabernet Sauvignon ;Tyrrells Wines;Australia;South Australia;Cabernet Sauvignon;Red;14;16~18;296,8;2013;750
159233;Tyrrell's Lost Block Shiraz;Tyrrells Wines;Australia;Victoria;Syrah & Shiraz;Red;14.5;16~18;296,8;2013;750
159234;Tyrrell's Lost Block  Chardonnay;Tyrrells Wines;Australia;New South Wales;Chardonnay;White;12.5;10~12;296,8;2012;750
159235;Tyrrells Lost Block Semillon;Tyrrells Wines;Australia;New South Wales;Semillon;White;11.5;10~12;296,8;2014;750
159236;Tyrrell's Lost Block Sauvignon Blanc;Tyrrells Wines;Australia;New South Wales;Sauvignon blanc;White;12;10~12;296,8;2014;750
159239;Wild Vines Blackberry Merlot;Gallo Family Vineyard  EJ Gallo Winery;USA;;Blackberry;Red;;;58,83;0;750
159241;Concha y Toro, Frontera Blanco;Concha y Toro;Chile;Central Valley;Blend;White;12~13;8~10;0;2017;750
159242;Concha y Toro, Frontera Tinto;Concha y Toro;Chile;Central Valley;Syrah & Shiraz;Red;11~12;15~17;0;2017;750
159246;Schloss Gobelsburg Vintage Sekt;Schloss Gobelsburg;Austria;Gruner Veltliner;Riesling;Sparkling;12;6~8;0;2001;750
159248;Schloss Gobelsburg Trocken Beeren Auslese;Schloss Gobelsburg;Austria;;Riesling;White;9.5;8~10;0;2013;750
159249;Domaene Gobelsburg Rose;Schloss Gobelsburg;Austria;;Zweigelt;Rose;12.5;10~12;0;2014;750
159252;Les Vins de Vienne Rhodaniennes Syrah Sotanum;Les Vins de Vienne;France;Rhone;Syrah & Shiraz;Red;12.5;16~18;1240,2;2012;750
159253;Les Vins de Vienne Les Essartailles Cote Rotie;Les Vins de Vienne;France;Rhone;Syrah & Shiraz;Red;13;16~18;1240,2;2011;750
159254;Vins de Vienne Chateauneuf Du Pape 'Les Oteliees';Les Vins de Vienne;France;Rhone;Grenache;Red;15.5;16~18;1038,8;2012;750
159255;Les Vins de Vienne Condrieu;Les Vins de Vienne;France;Rhone;Viognier;White;14;10~13;901;2012;750
159257;Les Vins de Vienne Vin de France Viognier;Les Vins de Vienne;France;Rhone;Viognier;White;12.5;10~12;413,4;2013;750
159258;Les Vins de Vienne St. Joseph Rouge;Les Vins de Vienne;France;Rhone;Syrah & Shiraz;Red;12.5;16~18;477;2012;750
159259;Tommasi, Le Volpare Soave;Tommasi;Italy;Veneto;Garganega;White;;;0;2017;750
159260;Les Vins de Vienne Cotes du Rhone 'Les Cranilles';Les Vins de Vienne;France;Rhone;Grenache;Red;14.5;16~18;265;2013;750
159261;Trapiche, Gran Medalla Malbec;Trapiche;Argentina;Mendoza;Malbec;Red;14~15;16~18;636;2015;750
159276;Pinuaga 200 Cepas;Pinuaga;Spain;;Tempranillo;Red;14.79;16~18;0;2011;750
159277;Pinuaga Collecion;Pinuaga;Spain;;Tempranillo;Red;14.45;16~18;0;2012;750
159278;Pinuaga Nature;Pinuaga;Spain;;Tempranillo;Red;14.25;16~18;0;2012;750
159279;Pinuaga La Senda;Pinuaga;Spain;;Tempranillo;Red;;;0;2012;750
159280;Duval Leroy Femme de Champagne;Duval Leroy;France;Champagne;Chardonnay;Sparkling;;;1855;2004;750
159281;Michel Gonet Lesparre;Michel Gonet;France;Bordeaux;Blend;Red;;;0;2011;750
159284;La Tordera, Gabry Rose Spumante;La Tordera;Italy;Veneto;Merlot;Sparkling;12;6~8;307,4;0;750
159285;La Tordera, Alne Prosecco Millesimato;La Tordera;Italy;Veneto;Glera;Sparkling;;;254,4;0;750
159286;La Tordera, Saomi Prosecco;La Tordera;Italy;Veneto;Glera;Sparkling;11~12;6~8;254,4;0;750
159287;La Tordera, Brunei Prosecco Superiore;La Tordera;Italy;Veneto;Glera;Sparkling;;;280,9;0;750
159288;Feudo Arancio Grillo;Feudo Arancio;Italy;Sicilia;Grillo;White;13.5;8~10;0;2015;750
159289;Clos Du Val Sauvignon Blanc;Clos Du Val;USA;California;Sauvignon blanc;White;14.1;9~11;0;2013;750
159290;Taltarni Fume Blanc;Taltarni Winery;Australia;Victoria;Sauvignon blanc;White;13.5;10~12;0;2016;750
159291;Taltarni Golden Fields Merlot Cabernet;Taltarni Winery;Australia;Victoria;Merlot;Red;13.5;16~17;0;2015;750
159292;Taltarni Cabernet Merlot Petit Verdot;Taltarni Winery;Australia;Victoria;Cabernet Sauvignon;Red;14.5;16~17;0;2015;750
159293;Taltarni  Estate Pyrenees Shiraz;Taltarni Winery;Australia;Victoria;Syrah & Shiraz;Red;14;17~19;0;2015;750
159294;Mariposa Old Vines Red Blend;Gillmore;Chile;Maule Valley;Syrah & Shiraz;Red;13.5;16~18;0;2015;750
159295;Mariposa Rose;Gillmore;Chile;Maule Valley;Syrah & Shiraz;Rose;13.5;10~11;0;2015;750
